secret_length,secret_special_chars,secret_has_url,StartLine,EndLine,StartColumn,EndColumn,secret_entropy,secret_letter_ratio,secret_digit_ratio,secret_upper_ratio,secret_special_ratio,secret_base64_ratio,has_prefix_aws_akid,has_prefix_github,has_prefix_slack,ctx_has_pass,ctx_has_token,ctx_has_key,ctx_has_secret,ctx_has_example,RuleID,file_extension
37,1,0,83,16,44,29,4.571354974427957,0.7567567567567568,0.21621621621621623,0.40540540540540543,0.02702702702702703,0.972972972972973,0,0,0,1,0,0,0,0,postgres-password,md
75,1,0,85,129,9,49,5.193502150605955,0.84,0.14666666666666667,0.5066666666666667,0.013333333333333334,0.9866666666666667,0,0,0,0,1,0,0,0,jwt-token,py
75,7,0,90,41,73,20,5.213632483996981,0.8,0.10666666666666667,0.3466666666666667,0.09333333333333334,0.96,0,0,0,0,0,0,0,1,slack-webhook-url,py
40,1,0,28,81,66,52,4.8153115322251026,0.875,0.1,0.35,0.025,0.975,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,py
42,1,0,155,115,64,3,4.6420846845805,0.8571428571428571,0.11904761904761904,0.2619047619047619,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,api-key,py
42,1,0,23,164,65,79,4.5468465893424055,0.8571428571428571,0.11904761904761904,0.23809523809523808,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,heroku-api-key,md
42,1,0,143,88,78,27,4.624111172624228,0.8809523809523809,0.09523809523809523,0.38095238095238093,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,api-key,py
41,1,0,133,90,78,36,4.820966638764424,0.8048780487804879,0.17073170731707318,0.4146341463414634,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,0,github-pat,md
38,1,0,77,7,10,38,4.721611723969901,0.8421052631578947,0.13157894736842105,0.23684210526315788,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,mailchimp-access-token,py
38,1,0,138,80,52,18,4.662015342220155,0.9473684210526315,0.02631578947368421,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,1,postgres-password,json
77,7,0,88,11,29,45,5.074910728866107,0.8571428571428571,0.05194805194805195,0.3246753246753247,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,slack-webhook-url,json
40,0,0,127,193,26,33,4.803055907333277,0.775,0.225,0.4,0.0,1.0,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,py
37,1,0,70,116,76,46,4.682162149295792,0.8648648648648649,0.10810810810810811,0.43243243243243246,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,api-key,py
38,1,0,195,152,35,44,4.668980145022534,0.7368421052631579,0.23684210526315788,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,discord-bot-token,yml
20,0,0,59,159,33,31,3.7841837197791883,0.75,0.25,0.75,0.0,1.0,1,0,0,0,1,0,0,0,aws-access-token,go
40,1,0,129,183,18,79,4.871928094887363,0.9,0.075,0.425,0.025,0.975,0,1,0,0,0,0,0,0,github-pat,tf
42,1,0,26,117,72,20,4.748994803525098,0.8095238095238095,0.16666666666666666,0.23809523809523808,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,generic-api-key,py
40,0,0,60,16,52,67,4.715311532225103,0.85,0.15,0.525,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,sh
40,0,0,37,181,7,32,4.771928094887362,0.8,0.2,0.45,0.0,1.0,0,0,0,0,0,0,1,0,mongodb-atlas-connection-string,json
87,3,0,72,132,33,5,5.439676685329828,0.8620689655172413,0.10344827586206896,0.41379310344827586,0.034482758620689655,0.9655172413793104,0,0,0,0,1,0,0,1,jwt-token,json
38,1,0,121,46,23,73,4.787143960698141,0.7894736842105263,0.18421052631578946,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,0,postgres-password,md
80,3,0,135,163,46,42,5.380875438448058,0.8125,0.15,0.375,0.0375,0.9625,0,0,0,0,1,0,0,0,jwt-token,py
38,1,0,90,113,3,47,4.734512381750773,0.8947368421052632,0.07894736842105263,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,discord-bot-token,example
118,22,0,62,141,8,33,5.073675999307592,0.652542372881356,0.11016949152542373,0.4067796610169492,0.1864406779661017,0.7796610169491526,0,0,0,0,0,1,0,0,private-key,env
21,3,0,52,156,31,68,3.748994803525096,0.8571428571428571,0.0,0.0,0.14285714285714285,0.8571428571428571,0,0,0,0,1,0,0,0,jwt-token,md
40,1,0,178,36,2,25,4.546439344671016,0.8,0.175,0.375,0.025,0.975,0,1,0,0,0,0,0,0,github-pat,yml
37,1,0,108,103,25,43,4.628108095241737,0.8378378378378378,0.13513513513513514,0.4594594594594595,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,api-key,example
32,2,0,122,90,54,21,4.476409765557392,0.75,0.1875,0.25,0.0625,0.9375,0,0,0,0,0,1,0,0,stripe-api-key,env
40,0,0,64,164,73,14,4.8341837197791895,0.825,0.175,0.65,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,py
42,1,0,50,13,14,4,4.5444688400540745,0.9047619047619048,0.07142857142857142,0.5,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,api-key,md
40,0,0,52,101,79,76,4.715311532225102,0.875,0.125,0.4,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,tf
37,1,0,163,193,11,41,4.628108095241737,0.7567567567567568,0.21621621621621623,0.3783783783783784,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,0,generic-api-key,md
77,7,0,29,18,27,16,5.1591993651735475,0.7402597402597403,0.16883116883116883,0.23376623376623376,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,slack-webhook-url,example
40,0,0,162,86,22,38,4.565311532225103,0.8,0.2,0.325,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,ts
77,9,1,70,72,26,71,5.25199478111805,0.7142857142857143,0.16883116883116883,0.23376623376623376,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,slack-webhook-url,py
40,1,0,56,139,77,77,4.73418371977919,0.875,0.1,0.325,0.025,0.975,0,0,0,0,0,1,0,1,api-key,py
40,0,0,98,34,17,26,4.903055907333276,0.85,0.15,0.4,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,sh
21,3,0,62,100,7,40,3.748994803525096,0.8571428571428571,0.0,0.0,0.14285714285714285,0.8571428571428571,0,0,0,0,0,0,0,1,github-pat,json
82,2,0,179,157,24,49,5.403104900880398,0.8292682926829268,0.14634146341463414,0.35365853658536583,0.024390243902439025,0.975609756097561,0,0,0,0,1,0,0,1,jwt-token,py
40,1,0,147,117,6,67,4.5653115322251026,0.8,0.175,0.425,0.025,0.975,0,1,0,0,0,0,0,0,github-pat,js
42,1,0,174,46,31,78,4.671730220243275,0.7857142857142857,0.19047619047619047,0.2857142857142857,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,0,api-key,md
38,1,0,121,77,54,24,4.629249223856036,0.8421052631578947,0.13157894736842105,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,0,twilio-api-key,md
40,1,0,106,72,64,10,4.903055907333276,0.875,0.1,0.375,0.025,0.975,0,0,0,0,1,0,0,1,discord-bot-token,yml
40,0,0,14,48,23,49,4.634183719779189,0.925,0.075,0.45,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,js
40,0,0,14,181,44,66,4.375070520364182,0.6,0.4,0.25,0.0,1.0,0,0,0,0,0,1,1,0,heroku-api-key,yaml
82,2,0,172,83,24,56,5.259795755459504,0.8902439024390244,0.08536585365853659,0.5853658536585366,0.024390243902439025,0.975609756097561,0,0,0,0,1,0,0,1,jwt-token,py
40,1,0,68,120,49,23,4.665311532225103,0.85,0.125,0.35,0.025,0.975,0,0,0,0,1,0,0,1,sendgrid-api-token,py
118,20,0,152,5,59,15,5.138602300768292,0.6864406779661016,0.09322033898305085,0.4576271186440678,0.1694915254237288,0.7796610169491526,0,0,0,0,0,1,0,0,private-key,go
40,0,0,14,154,74,37,4.684183719779189,0.875,0.125,0.5,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,yml
40,1,0,176,133,43,25,4.853055907333276,0.775,0.2,0.325,0.025,0.975,0,0,0,0,1,0,0,1,sendgrid-api-token,py
38,1,0,121,36,80,62,4.80700942128139,0.868421052631579,0.10526315789473684,0.3684210526315789,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,0,sendgrid-api-token,md
118,22,0,106,112,64,42,5.1425378384522755,0.6779661016949152,0.0847457627118644,0.4576271186440678,0.1864406779661017,0.7796610169491526,0,0,0,0,0,1,0,0,private-key,js
40,0,0,103,22,52,45,4.8719280948873624,0.825,0.175,0.4,0.0,1.0,0,0,0,0,1,0,1,0,sendgrid-api-token,yaml
40,0,0,104,13,62,75,4.5653115322251026,0.7,0.3,0.375,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,Dockerfile
46,1,0,121,73,23,30,4.691721466785481,0.8913043478260869,0.08695652173913043,0.30434782608695654,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,github-pat,py
79,7,0,29,22,70,56,5.0951232360838885,0.7721518987341772,0.13924050632911392,0.31645569620253167,0.08860759493670886,0.9620253164556962,0,0,0,0,0,0,0,1,slack-webhook-url,py
42,1,0,12,3,14,44,4.603759911379624,0.9285714285714286,0.047619047619047616,0.42857142857142855,0.023809523809523808,0.9761904761904762,0,0,0,1,0,0,0,1,postgres-password,md
42,1,0,129,194,77,73,4.558518613048906,0.9285714285714286,0.047619047619047616,0.2857142857142857,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,mailchimp-access-token,yml
20,1,0,81,48,59,58,3.721928094887362,0.7,0.25,0.7,0.05,0.95,0,0,0,0,1,0,0,1,aws-access-token,yml
38,1,0,72,43,73,33,4.754377842334022,0.7894736842105263,0.18421052631578946,0.23684210526315788,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,sendgrid-api-token,py
42,1,0,5,165,49,59,4.868507898969237,0.7857142857142857,0.19047619047619047,0.3333333333333333,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,0,mailchimp-access-token,md
37,2,0,150,119,64,70,4.452696608872195,0.8918918918918919,0.05405405405405406,0.35135135135135137,0.05405405405405406,0.9459459459459459,0,0,0,0,0,1,0,1,stripe-api-key,json
83,6,0,142,13,12,69,5.385413341137076,0.7951807228915663,0.13253012048192772,0.3614457831325301,0.07228915662650602,0.927710843373494,0,0,0,0,1,0,0,1,jwt-token,py
37,2,0,61,99,75,58,4.411891879025521,0.8648648648648649,0.08108108108108109,0.32432432432432434,0.05405405405405406,0.9459459459459459,0,0,0,0,0,1,0,0,stripe-api-key,md
23,1,0,15,44,19,58,4.262692390839622,0.8695652173913043,0.08695652173913043,0.5652173913043478,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,1,aws-access-token,py
44,1,0,78,18,37,77,4.788754913993501,0.8181818181818182,0.1590909090909091,0.3409090909090909,0.022727272727272728,0.9772727272727273,0,0,0,0,0,0,0,1,github-pat,py
20,0,0,10,53,73,43,3.821928094887362,0.85,0.15,0.85,0.0,1.0,1,0,0,0,1,0,0,0,aws-access-token,Dockerfile
46,1,0,101,171,42,35,4.571943749300114,0.717391304347826,0.2608695652173913,0.30434782608695654,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,github-pat,py
17,3,0,76,12,44,72,3.2927701939369904,0.8235294117647058,0.0,0.0,0.17647058823529413,0.8235294117647058,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,py
40,0,0,2,26,1,52,4.5653115322251026,0.85,0.15,0.45,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,js
87,1,0,145,82,31,40,5.260552444807138,0.8160919540229885,0.1724137931034483,0.3448275862068966,0.011494252873563218,0.9885057471264368,0,0,0,0,1,0,0,1,jwt-token,json
40,0,0,110,155,29,74,4.903055907333276,0.875,0.125,0.4,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,ts
80,3,0,162,58,53,4,5.449747626002145,0.8375,0.125,0.425,0.0375,0.9625,0,0,0,0,1,0,0,0,jwt-token,js
77,9,1,80,44,57,37,5.138294943427617,0.7792207792207793,0.1038961038961039,0.3116883116883117,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,slack-webhook-url,tf
40,0,0,152,108,76,35,4.903055907333276,0.9,0.1,0.4,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,js
40,0,0,64,112,56,1,4.721928094887363,0.775,0.225,0.325,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,py
17,1,0,187,137,1,74,3.4104172527605203,0.9411764705882353,0.0,0.0,0.058823529411764705,0.9411764705882353,0,0,0,0,1,0,0,1,discord-bot-token,md
17,1,0,103,47,63,18,3.4104172527605203,0.9411764705882353,0.0,0.0,0.058823529411764705,0.9411764705882353,0,0,0,0,0,1,0,0,api-key,md
40,1,0,112,137,4,25,4.68418371977919,0.85,0.125,0.3,0.025,0.975,0,0,0,0,1,0,0,1,mailchimp-access-token,py
130,27,0,165,8,37,47,5.139611375701156,0.676923076923077,0.05384615384615385,0.45384615384615384,0.2076923076923077,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,json
38,1,0,157,124,13,57,4.629249223856035,0.868421052631579,0.10526315789473684,0.5,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,generic-api-key,py
130,23,0,190,37,40,56,5.076037048728153,0.6692307692307692,0.09230769230769231,0.4230769230769231,0.17692307692307693,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,example
40,0,0,46,94,50,55,4.971928094887364,0.8,0.2,0.375,0.0,1.0,0,0,0,0,0,1,0,0,twilio-api-key,ts
40,1,0,81,150,54,79,4.871928094887363,0.775,0.2,0.25,0.025,0.975,0,0,0,0,0,1,0,1,api-key,md
42,1,0,48,180,56,32,4.57649212500518,0.8571428571428571,0.11904761904761904,0.19047619047619047,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,0,discord-bot-token,md
40,1,0,36,71,13,38,4.8341837197791895,0.925,0.05,0.375,0.025,0.975,0,0,0,0,1,0,0,0,sendgrid-api-token,md
40,1,0,149,148,52,48,4.803055907333276,0.9,0.075,0.325,0.025,0.975,0,0,0,0,0,1,0,1,heroku-api-key,py
33,2,0,157,82,11,5,4.5366702556565315,0.8787878787878788,0.06060606060606061,0.21212121212121213,0.06060606060606061,0.9393939393939394,0,0,0,0,0,1,0,1,stripe-api-key,yml
42,1,0,127,46,32,33,4.737322779818596,0.9047619047619048,0.07142857142857142,0.35714285714285715,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,py
83,3,0,92,66,5,41,5.311138678048153,0.8192771084337349,0.14457831325301204,0.3373493975903614,0.03614457831325301,0.963855421686747,0,0,0,0,1,0,0,1,jwt-token,yml
40,1,0,17,187,5,50,4.8153115322251026,0.85,0.125,0.325,0.025,0.975,0,0,0,0,0,1,0,1,heroku-api-key,py
82,7,0,49,174,71,36,5.365063248700352,0.7926829268292683,0.12195121951219512,0.4634146341463415,0.08536585365853659,0.9146341463414634,0,0,0,0,1,0,0,1,jwt-token,py
118,22,0,22,166,40,15,5.104130474251941,0.6949152542372882,0.06779661016949153,0.4915254237288136,0.1864406779661017,0.7796610169491526,0,0,0,0,0,1,0,0,private-key,js
37,1,0,95,158,36,15,4.5944564061110205,0.918918918918919,0.05405405405405406,0.5675675675675675,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,discord-bot-token,json
130,24,0,104,2,73,56,5.247426855939645,0.6538461538461539,0.1,0.45384615384615384,0.18461538461538463,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,json
37,1,0,16,2,51,26,4.756618568273182,0.8108108108108109,0.16216216216216217,0.6216216216216216,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,sendgrid-api-token,example
40,0,0,23,123,27,20,4.734183719779189,0.875,0.125,0.375,0.0,1.0,0,0,0,0,0,1,0,0,api-key,py
80,2,0,167,96,79,77,5.498499307625771,0.825,0.15,0.4625,0.025,0.975,0,0,0,0,1,0,0,0,jwt-token,env
32,2,0,126,33,13,2,4.1136085007312415,0.6875,0.25,0.25,0.0625,0.9375,0,0,0,0,0,1,0,0,stripe-api-key,yml
46,1,0,40,29,32,32,4.88204510813686,0.8695652173913043,0.10869565217391304,0.2826086956521739,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,github-pat,py
32,2,0,105,167,3,36,4.538909765557392,0.875,0.0625,0.4375,0.0625,0.9375,0,0,0,0,0,1,0,0,stripe-api-key,yml
38,1,0,164,79,40,72,4.859641000228759,0.7894736842105263,0.18421052631578946,0.34210526315789475,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,api-key,py
42,1,0,144,114,43,24,4.508521816141529,0.8571428571428571,0.11904761904761904,0.23809523809523808,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,api-key,py
40,0,0,135,84,50,41,4.73418371977919,0.8,0.2,0.525,0.0,1.0,0,0,0,0,0,1,1,0,twilio-api-key,yaml
37,1,0,132,164,77,80,4.682162149295792,0.8108108108108109,0.16216216216216217,0.35135135135135137,0.02702702702702703,0.972972972972973,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,md
40,0,0,145,38,17,39,4.884183719779189,0.8,0.2,0.375,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,go
77,7,0,36,101,63,80,5.112320917453591,0.8441558441558441,0.06493506493506493,0.36363636363636365,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,slack-webhook-url,md
74,7,0,146,79,72,2,5.109668527990383,0.7702702702702703,0.13513513513513514,0.40540540540540543,0.0945945945945946,0.9594594594594594,0,0,0,0,0,0,0,0,slack-webhook-url,md
40,0,0,113,29,73,66,4.853055907333276,0.95,0.05,0.5,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,sh
42,1,0,134,139,57,61,4.660058196536773,0.8095238095238095,0.16666666666666666,0.2857142857142857,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,twilio-api-key,md
40,0,0,165,41,63,12,4.853055907333276,0.85,0.15,0.4,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,py
38,1,0,38,110,79,44,4.681880802803404,0.8421052631578947,0.13157894736842105,0.42105263157894735,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,twilio-api-key,md
38,1,0,58,74,68,70,4.589518302689537,0.7894736842105263,0.18421052631578946,0.2631578947368421,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,sendgrid-api-token,py
42,1,0,194,73,7,8,4.70137575590605,0.8571428571428571,0.11904761904761904,0.35714285714285715,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,mailchimp-access-token,py
33,2,0,109,16,32,57,4.6578823768686535,0.696969696969697,0.24242424242424243,0.2727272727272727,0.06060606060606061,0.9393939393939394,0,0,0,0,0,1,0,1,stripe-api-key,py
37,1,0,83,20,58,3,4.810672622327237,0.8648648648648649,0.10810810810810811,0.5675675675675675,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,0,twilio-api-key,md
95,3,0,4,31,66,6,5.281668277331525,0.8315789473684211,0.1368421052631579,0.45263157894736844,0.031578947368421054,0.968421052631579,0,0,0,0,1,0,0,0,jwt-token,sh
87,2,0,13,73,76,19,5.189661168956112,0.8390804597701149,0.13793103448275862,0.3793103448275862,0.022988505747126436,0.9770114942528736,0,0,0,0,1,0,0,1,jwt-token,py
38,1,0,22,68,28,79,4.80700942128139,0.7368421052631579,0.23684210526315788,0.3684210526315789,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,1,postgres-password,py
37,1,0,105,39,17,61,4.810672622327237,0.8378378378378378,0.13513513513513514,0.5675675675675675,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,discord-bot-token,py
37,1,0,159,116,10,1,4.7025645142191275,0.8648648648648649,0.10810810810810811,0.3783783783783784,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,heroku-api-key,py
88,9,0,87,126,1,17,5.385528283818915,0.7386363636363636,0.1590909090909091,0.4318181818181818,0.10227272727272728,0.8977272727272727,0,0,0,0,1,0,0,0,jwt-token,yml
40,0,0,116,102,43,37,4.953055907333277,0.825,0.175,0.5,0.0,1.0,0,0,0,0,0,1,0,0,heroku-api-key,tf
42,1,0,11,145,68,7,4.784941827437644,0.8333333333333334,0.14285714285714285,0.35714285714285715,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,heroku-api-key,py
40,0,0,142,136,29,80,5.0719280948873635,0.875,0.125,0.4,0.0,1.0,0,0,0,0,0,1,0,0,twilio-api-key,py
20,0,0,2,121,24,17,3.6841837197791887,0.55,0.45,0.55,0.0,1.0,1,0,0,0,1,0,0,0,aws-access-token,sh
37,1,0,167,101,59,78,4.496898555450566,0.6756756756756757,0.2972972972972973,0.4594594594594595,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,heroku-api-key,py
40,0,0,93,197,55,45,4.771928094887362,0.875,0.125,0.45,0.0,1.0,0,0,0,0,0,1,1,0,api-key,yaml
37,1,0,167,173,29,24,4.499597622210292,0.7837837837837838,0.1891891891891892,0.5675675675675675,0.02702702702702703,0.972972972972973,0,0,0,1,0,0,0,0,postgres-password,md
38,1,0,180,88,57,43,4.701746263386653,0.8157894736842105,0.15789473684210525,0.34210526315789475,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,1,postgres-password,example
40,0,0,169,165,56,66,4.765311532225103,0.8,0.2,0.375,0.0,1.0,0,0,0,0,0,1,0,0,twilio-api-key,py
42,1,0,125,187,13,60,4.671730220243275,0.8333333333333334,0.14285714285714285,0.35714285714285715,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,yml
42,1,0,90,190,52,41,4.7849418274376445,0.8333333333333334,0.14285714285714285,0.40476190476190477,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,mailchimp-access-token,py
40,0,0,117,143,28,48,4.68418371977919,0.85,0.15,0.525,0.0,1.0,0,0,0,0,1,0,0,0,mailchimp-access-token,py
21,1,0,22,76,47,73,3.9161269465882835,0.8571428571428571,0.09523809523809523,0.6190476190476191,0.047619047619047616,0.9523809523809523,0,0,0,0,1,0,0,1,aws-access-token,py
80,3,0,162,58,53,4,5.449747626002145,0.8375,0.125,0.425,0.0375,0.9625,0,0,0,0,1,0,0,0,jwt-token,js
40,0,0,27,83,78,38,4.78418371977919,0.875,0.125,0.425,0.0,1.0,0,0,0,0,1,0,0,0,mailchimp-access-token,js
40,0,0,22,65,51,18,4.671928094887363,0.825,0.175,0.525,0.0,1.0,0,0,0,0,0,1,0,0,twilio-api-key,py
21,3,0,157,153,19,40,3.748994803525096,0.8571428571428571,0.0,0.0,0.14285714285714285,0.8571428571428571,0,0,0,0,1,0,0,1,aws-access-token,md
59,0,0,128,91,11,53,5.124085634070932,0.847457627118644,0.15254237288135594,0.4915254237288136,0.0,1.0,0,0,0,0,1,0,0,0,discord-bot-token,py
17,3,0,16,12,55,22,3.2927701939369904,0.8235294117647058,0.0,0.0,0.17647058823529413,0.8235294117647058,0,0,0,0,0,0,0,1,github-pat,py
77,7,0,44,25,49,72,5.240558618504592,0.7662337662337663,0.14285714285714285,0.2987012987012987,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,slack-webhook-url,py
25,1,0,107,168,34,40,4.023465189601646,0.8,0.16,0.44,0.04,0.96,0,0,0,0,1,0,0,1,aws-access-token,py
40,0,0,2,57,45,62,4.93418371977919,0.8,0.2,0.375,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,py
42,1,0,117,119,15,8,4.75529629177487,0.8095238095238095,0.16666666666666666,0.2619047619047619,0.023809523809523808,0.9761904761904762,0,0,0,1,0,0,0,0,postgres-password,md
130,27,0,130,120,34,27,5.057649667762282,0.6923076923076923,0.038461538461538464,0.4846153846153846,0.2076923076923077,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,md
40,1,0,178,178,34,21,5.003055907333277,0.925,0.05,0.525,0.025,0.975,0,1,0,0,0,0,0,0,github-pat,Dockerfile
37,1,0,94,192,21,21,4.831074987250575,0.8918918918918919,0.08108108108108109,0.5405405405405406,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,twilio-api-key,py
23,1,0,42,61,63,40,4.088779347361362,0.782608695652174,0.17391304347826086,0.4782608695652174,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,0,aws-access-token,md
38,1,0,171,58,54,50,4.6093837632727865,0.868421052631579,0.10526315789473684,0.47368421052631576,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,twilio-api-key,json
